Id,Predicted
17216,253714.203125
185201,683944.375
185016,623823.0
25318,296482.25
65253,325750.1875
57696,271316.625
30939,349203.03125
128338,366072.5625
104156,409215.8125
41455,358040.28125
126390,356831.75
165803,488280.0625
108253,402578.65625
15221,229537.609375
129322,340606.6875
86142,589483.3125
150957,478844.125
97028,428142.78125
3219,361005.375
172533,460453.78125
147313,442706.71875
168865,446544.0
138278,462624.4375
82280,325874.09375
4380,324660.4375
4327,535246.9375
109861,435590.90625
45273,460939.25
102888,850546.375
77664,422883.1875
58355,338437.0625
91308,258322.25
169692,425714.40625
154931,577646.3125
123897,452380.65625
43550,509772.375
94084,431543.0625
63629,338311.71875
163153,443545.6875
165076,655758.9375
55701,356604.28125
19310,352474.96875
18205,326567.4375
59608,369062.0625
60785,534871.375
51513,321453.8125
145397,393256.6875
101693,417097.90625
164688,518734.34375
82863,359407.0625
1754,261036.0
5376,387684.375
130074,479312.4375
102843,768292.6875
29760,335527.375
130642,383185.09375
31347,395843.875
24205,322482.71875
165100,423450.59375
81514,456615.8125
116369,521601.125
84639,366237.5625
97982,496857.59375
91083,748159.375
149132,592553.1875
41826,408365.8125
52033,330503.28125
21665,303613.0625
62257,277470.6875
10102,334200.59375
23904,311997.28125
179693,951161.0
144227,756731.625
120211,339841.09375
173440,413348.34375
46749,331433.65625
96942,452462.34375
183177,514369.8125
35398,346747.03125
30263,341471.5625
48194,350187.5
129424,460966.09375
110123,413963.75
60370,552769.4375
33837,444225.1875
108049,448315.375
78656,423195.1875
7172,297613.4375
66304,406084.78125
78058,423010.09375
176324,627721.875
165880,581437.0
93902,345924.75
116039,349159.0625
151166,475216.28125
40210,291943.40625
98367,382437.0625
160925,532517.8125
104371,497125.90625
78415,714754.75
83660,565263.4375
121434,554819.25
78336,579507.6875
52510,388454.6875
64261,379959.9375
97749,419202.28125
172084,495803.4375
52569,261690.34375
57400,431317.75
169875,529439.125
58398,401107.3125
183622,613195.375
48753,570958.625
130190,605551.8125
108466,329164.53125
157786,575841.0625
95190,375339.84375
87452,499223.34375
142203,555684.1875
130773,584424.25
168853,392287.875
64684,349985.75
57446,343877.09375
153747,398009.15625
159666,400804.75
71555,399055.125
134319,800045.5
93943,412662.53125
109872,512665.96875
177223,685146.8125
93784,566125.1875
6380,331487.84375
132297,431013.25
125110,492663.1875
36843,324534.84375
121955,418622.46875
82973,516314.9375
103986,365212.0625
97824,403479.09375
64151,400222.1875
165946,389482.125
159307,430437.84375
131434,392756.0
8556,445991.375
37868,384411.03125
14032,313816.46875
21341,372095.75
135288,565358.625
50116,255308.484375
97940,426852.46875
162134,468389.9375
166998,461876.125
137392,497922.03125
1460,339897.28125
171905,879204.8125
175067,593431.625
172514,651060.3125
17738,297333.15625
67047,371233.09375
124014,495520.71875
185762,836607.6875
1311,240404.515625
119140,540939.6875
142546,532907.0625
114400,293724.59375
22406,447317.21875
92766,515590.65625
60485,435628.78125
91648,442272.9375
132526,868510.1875
25180,427536.46875
48904,258566.53125
146550,448930.59375
19407,558995.9375
47699,306486.5625
2620,273099.875
174106,556002.5
112846,456659.4375
83926,438232.53125
64285,369437.625
5733,316703.25
87638,514207.0
53604,294627.125
53244,416887.125
82872,371307.0625
66096,528969.75
173642,390175.28125
145405,371234.6875
90156,602178.3125
180075,704714.0
5153,315286.40625
134959,473362.5625
64342,396611.5
51154,428753.0625
40845,253738.09375
170881,815623.8125
106257,730569.375
114464,284486.84375
97370,399231.1875
172227,475635.46875
151941,438205.25
107035,458548.90625
135274,428988.78125
169795,578294.0
83718,383813.1875
42632,273319.90625
68198,393023.84375
112707,411761.625
36740,371169.90625
42954,316474.65625
5921,345816.375
40850,239195.765625
44668,297241.96875
21263,310105.40625
162241,548682.4375
81902,407707.03125
169151,639633.5625
154334,470910.15625
59218,357141.5625
37714,347961.25
106222,529558.0625
139069,492019.21875
4425,427782.78125
140007,399133.8125
90024,388802.40625
153101,412773.0
37538,354262.5
32399,294012.75
38946,331611.75
151272,471083.59375
95430,487157.9375
101750,635154.5
16356,262366.96875
131496,410287.96875
167864,476338.96875
17832,355456.0
106738,387863.09375
33431,271710.0625
164505,519578.375
47565,433715.09375
99660,572624.0625
20200,350889.59375
28507,430214.625
43495,422731.5625
23794,371439.40625
40297,345457.90625
53944,512902.25
11040,820837.125
106585,444611.15625
70050,732152.875
75026,463274.53125
142562,559471.75
113332,499167.40625
104548,712841.5625
159065,485028.59375
157589,494014.78125
26850,342342.125
83917,377434.84375
124331,366233.34375
58018,319909.59375
163913,671149.3125
109105,496910.1875
97862,423688.625
16478,301979.96875
35187,306215.8125
25446,391117.125
47828,352219.1875
123220,452685.59375
16366,336594.625
144449,380270.6875
39920,313835.21875
160888,457015.40625
47978,276032.1875
14331,381989.53125
60334,336818.6875
49737,238442.546875
98533,351046.625
38375,316592.40625
176978,669075.1875
60474,440695.5
163806,638913.625
4654,332899.59375
130912,407383.1875
115098,409401.90625
56214,276526.9375
63720,317019.0625
143496,587892.6875
33941,348933.8125
66720,337869.25
29518,277398.0625
68026,634139.8125
161546,490379.21875
118804,351716.375
126852,428272.09375
102392,385335.375
49738,229853.140625
49424,422051.90625
18184,383418.84375
5408,391399.65625
157571,479318.15625
111705,652201.0
179891,754246.5625
76587,361706.0
2629,315152.3125
119008,375433.96875
128414,301644.1875
162481,418494.09375
39075,400260.9375
113444,537144.875
58984,559577.8125
134087,397511.125
27723,268635.1875
61426,874751.25
26496,294767.46875
8183,393139.0
96508,405911.59375
56072,377245.40625
77192,420339.4375
84054,501801.09375
55624,351208.90625
163711,456544.15625
29219,462601.21875
81813,428590.3125
181000,771123.375
143894,433305.3125
141800,527523.6875
30009,290716.125
45917,282388.96875
14425,352021.875
23268,240872.640625
1284,261589.375
69986,769177.0
134779,397140.21875
78114,441047.21875
128833,466742.21875
129335,455300.15625
56632,381299.71875
46967,316765.625
146611,356032.21875
37748,317740.09375
156600,544772.0
105167,399498.5625
35572,302010.25
154900,483098.71875
68778,400126.4375
40761,695093.5
76922,361889.09375
57737,270389.78125
63946,441341.15625
111235,428664.25
114882,483683.0625
12676,255844.390625
138376,421553.59375
90637,417599.9375
184522,631802.4375
92974,341981.5625
8857,298369.0625
27895,273720.84375
156181,572230.6875
41834,538542.0625
157391,560591.8125
143702,361602.9375
185912,877637.119319055
11229,309446.5
41300,376530.375
72247,379443.125
83180,518250.90625
148335,516290.28125
7890,386522.125
135138,465166.875
27131,302235.0625
166558,645346.0625
131032,377086.84375
74357,408086.46875
156049,331630.28125
69414,777031.1875
97276,383420.3125
82842,355317.46875
148527,518829.90625
144752,465391.5
18175,335995.0625
11905,269417.78125
171029,474018.5
59320,437103.0625
84110,402418.90625
78965,795044.6875
85951,595167.0625
163141,507706.96875
109999,433239.28125
147801,395862.5
139213,418480.625
126460,658457.9375
28015,388548.46875
181431,572992.875
52696,697280.6875
50605,271798.28125
165242,493803.84375
48813,273430.59375
110483,623104.8125
89306,331105.25
133442,411199.90625
65829,702032.0
87579,411927.6875
91465,472654.96875
73701,490941.78125
15530,395516.0625
18230,455509.4375
97193,478384.0625
166625,614137.125
33195,456243.34375
136148,494881.5625
165033,756983.4375
21315,337050.15625
91814,280981.59375
16891,486742.9375
107918,695968.5625
79471,405104.90625
21862,506995.0
67991,464349.40625
165486,464863.21875
63600,411350.53125
110049,324184.09375
112307,343098.21875
10157,325910.6875
74635,486956.96875
25784,389534.84375
107059,435442.15625
30356,382520.59375
87516,758834.375
10936,540875.0
88543,577561.125
139877,399330.9375
42424,443964.375
52670,595979.75
166867,437885.21875
101107,479911.90625
76199,491823.4375
80888,321709.0625
9911,352911.34375
156640,469667.8125
102356,570318.0
48860,361553.40625
102849,762858.9375
138105,457427.625
117983,452695.25
93922,433946.96875
46238,374225.0625
59022,689098.625
106646,440347.28125
120040,531606.875
126172,352441.84375
168000,571686.6875
80749,405571.375
131491,505338.59375
112112,557436.5
47501,342684.5
13728,260634.015625
101768,346086.21875
6316,316495.375
126098,833523.75
165,315824.59375
19524,425487.5
150677,487165.5625
59379,437958.03125
74454,343173.5625
175450,651518.1875
89244,725825.375
116506,436115.46875
147339,414502.9375
74001,632899.8125
90922,392239.90625
1820,447578.875
110186,273228.4375
62682,373787.375
89581,489428.46875
137848,428797.46875
161798,453062.1875
170742,460582.28125
82918,427071.3125
37679,302177.125
154926,395097.03125
149598,316985.40625
44725,285973.0
90766,552104.6875
148899,378421.59375
126592,350401.71875
157908,401119.09375
113713,487267.875
148870,674313.25
165510,450472.21875
101470,349743.375
51743,336163.78125
27173,239318.328125
27812,344762.53125
95488,332069.625
173154,691192.625
121352,386139.6875
143803,444475.53125
63373,334355.3125
1386,342386.0625
163514,559339.75
35643,316182.90625
120579,497245.34375
128369,392002.28125
141816,471307.6875
161838,512942.53125
71069,368990.28125
77131,426450.96875
17667,351364.46875
52148,414198.25
72854,592042.125
102035,462631.78125
111359,389244.46875
17719,400202.53125
123306,319942.28125
161864,851169.3125
180849,576895.4375
160993,504459.71875
162321,373424.34375
46481,299451.0
79814,325416.09375
137789,547684.8125
54212,284547.09375
33512,333084.21875
57246,714360.5
183567,679290.5625
126709,455141.25
38938,366267.78125
31497,438684.3125
43094,358378.125
40278,300204.84375
174057,674220.125
88538,560502.375
78488,685980.0
170729,650453.0625
173992,530251.375
60975,357624.65625
54718,331179.6875
178130,710956.625
133730,385332.59375
70033,719252.1875
43395,548277.25
142569,466225.75
25880,296817.28125
139537,374378.75
3465,341462.84375
40735,463711.8125
162957,511581.78125
83356,512515.0625
32897,334701.3125
49245,321307.09375
60337,315867.5625
139769,709969.75
52326,345884.90625
162813,842735.8125
180789,580205.125
49386,406534.15625
33541,328274.3125
159352,480314.75
42027,394416.875
155370,430170.28125
143725,475277.0625
131769,476556.78125
139885,437924.09375
93808,482373.84375
10639,316663.9375
168611,605954.6875
167653,699021.75
123170,345604.03125
139150,317312.8125
62622,504877.65625
168689,1013111.125
18566,293743.59375
67121,286019.3125
119193,420462.46875
75320,510838.6875
185227,813879.8125
59316,432882.21875
42962,302820.5
51540,286668.90625
37927,323638.15625
85155,301630.3125
148730,399250.75
182768,595226.5
21816,350482.1875
119821,436069.90625
53803,415284.9375
75672,516820.03125
164062,589845.375
9801,736377.6875
90516,506466.125
126543,340406.125
20563,248186.875
173167,404098.9375
165546,789070.0
140696,494527.21875
60885,499020.09375
71010,336681.125
65245,458436.9375
7762,263228.3125
162332,421639.09375
132065,446280.15625
163315,563879.4375
94896,345069.875
13990,476129.1875
86695,413547.96875
136032,611040.6875
181973,556898.4375
70720,1083349.375
176320,658890.4375
123988,666782.3125
75446,538246.625
165520,432286.21875
95499,373971.34375
73362,403465.65625
115013,341232.40625
170250,573970.875
117752,516532.09375
120534,630136.25
43110,361235.84375
173316,527188.0
163348,846758.25
167196,498693.21875
8539,662742.4375
57416,459876.125
147688,459480.0625
48843,328174.75
123483,455803.84375
91781,379887.15625
57502,219953.78125
41380,435684.4375
71368,511325.90625
90332,380436.1875
56200,375304.25
59273,455137.84375
59528,792237.5
142978,491251.9375
62463,395545.09375
151089,371022.96875
159388,376229.53125
15000,309900.0625
124030,504571.9375
146762,426627.40625
32542,263823.375
44504,409365.46875
154438,567434.125
92711,403607.375
26861,368669.21875
154130,504917.71875
108177,482322.28125
85561,328589.90625
29523,286818.84375
162190,631008.6875
137744,445316.75
141614,376275.4375
154095,503083.625
177433,758073.625
16212,302335.90625
138324,479727.09375
179772,659166.125
80229,554082.875
146601,547739.625
90354,387517.90625
16620,270061.09375
144520,477552.46875
43671,308439.90625
151379,412847.90625
43516,331520.3125
114780,350094.28125
48679,442377.3125
23310,270287.28125
82078,818903.5
161637,467135.78125
97266,395706.0625
25975,316502.21875
183280,748893.3125
143522,387582.375
82873,396548.5625
111022,410729.65625
170004,439664.0
149233,417164.4375
11335,261053.1875
178323,727759.9375
117545,397181.875
104197,435689.78125
114280,453844.84375
30527,356802.8125
42651,420177.1875
123646,399640.25
72689,443261.8125
78646,431557.6875
50032,441280.40625
167436,726523.875
25911,343966.28125
140037,447733.75
117935,556069.4375
122922,429173.125
28738,326478.71875
129413,442728.15625
65411,555410.1875
20519,259127.3125
148799,501969.4375
96848,383236.53125
167854,460251.25
90027,451709.46875
124583,418221.09375
123841,435444.1875
143815,490299.5625
100928,378968.15625
64554,446552.84375
27802,257479.640625
55996,292932.90625
168480,479568.625
18511,334402.21875
7174,287923.09375
107447,413340.4375
109945,419737.84375
109304,546646.1875
33225,237545.640625
31504,281667.5625
85162,299146.59375
164868,421136.8125
102092,408530.96875
5618,332780.59375
45425,361977.21875
127376,446436.5625
156938,469153.1875
127635,527327.0
111774,717659.8125
141311,676797.9375
68733,401819.96875
171431,843363.1875
57288,292897.78125
147560,553973.5
83283,521040.96875
180470,539033.4375
85424,461448.03125
30049,344400.03125
138841,461924.5625
138637,356491.0625
178178,808494.4375
69976,733759.875
139744,545738.5
58256,308115.3125
104665,410986.1875
169191,584368.75
55984,385196.40625
40354,367080.03125
59813,255001.171875
142178,349634.5625
104367,445932.625
135075,364509.0625
16278,283011.40625
49191,426075.96875
95010,390314.1875
179668,586547.75
111338,372460.5
76006,399276.75
106534,419026.21875
78933,726808.0625
76196,552399.875
110996,462343.78125
145016,483363.40625
133526,442770.78125
67069,580437.375
77499,304589.03125
51668,588494.75
64752,499961.625
148430,423819.9375
63329,313938.59375
173406,412089.3125
79182,412457.46875
139963,459687.8125
119727,322919.21875
14184,351269.625
63325,665338.5625
69906,677472.8125
150715,366317.40625
10423,350851.40625
13226,286790.875
166355,471542.6875
162216,508772.65625
43071,353476.03125
103161,510173.09375
168506,538940.5625
30707,443541.8125
54877,429629.8125
77637,344915.9375
54304,297143.03125
71775,671550.875
116543,327154.78125
18877,354974.59375
98865,415169.21875
169535,498465.75
155674,371124.53125
46410,394580.46875
25354,314424.9375
149242,321725.875
156019,547085.8125
2372,197919.203125
167793,489780.65625
13539,367950.40625
96889,539688.9375
12180,246759.828125
30975,456935.5
142091,696148.875
141417,529445.5625
88385,507972.21875
118140,486854.0
130703,433373.375
78738,467692.65625
31269,301404.8125
109042,483598.46875
48367,433763.0625
169027,483467.34375
94564,347148.1875
69161,551722.0625
109455,604626.6875
102048,507854.3125
142061,659150.6875
80360,338377.625
108330,420891.875
45894,266163.0625
184619,840849.4375
44807,318047.1875
86934,376045.0625
99343,362215.53125
168916,510034.5625
89276,668646.0625
51815,335641.4375
125813,423730.1875
107171,379018.78125
154642,394144.59375
10072,327346.1875
68097,348088.15625
160821,568251.0
19655,281168.5625
142752,423495.4375
36940,338873.875
111126,429807.4375
596,249496.609375
71019,403747.5
4479,326938.375
55848,407709.40625
85188,480573.09375
125357,348912.75
14647,301154.53125
162730,531868.8125
150653,399449.6875
120056,364359.625
169156,655042.0625
67935,763623.5625
174388,691298.9375
182913,663813.5
54148,301974.78125
131866,629212.875
149984,483237.03125
159985,514855.75
95496,366047.03125
112843,405356.9375
49524,363237.4375
27369,285077.09375
30825,435453.84375
169753,649762.3125
92534,385220.90625
129225,459003.375
13062,290418.3125
130722,483946.8125
134157,422386.09375
165859,538563.1875
66301,430267.09375
83618,430583.9375
107691,429002.34375
105232,368279.84375
48298,618760.6875
40648,290477.25
71976,505147.875
72896,695380.875
74551,371518.21875
44973,316723.03125
29347,292999.09375
141919,438088.65625
106300,349414.53125
131980,479593.40625
133141,449914.3125
3973,338544.0
40519,294057.4375
180446,579214.8125
175025,520154.25
75064,412456.96875
18793,332699.5
149491,400110.71875
154754,489148.40625
132371,399147.34375
134999,458271.625
165322,562112.1875
108805,459878.15625
140691,492240.75
156367,466537.6875
85858,551149.3125
152700,450305.46875
185104,533344.1875
70218,424011.59375
10393,306211.5625
165123,546011.25
55106,394883.78125
88369,380419.125
41779,587729.6875
130816,418654.0625
31211,342477.09375
166757,671833.9375
108437,418507.03125
185814,830929.1875
73304,458781.0625
148656,453596.53125
84559,348548.65625
151222,439608.84375
2069,207299.75
182640,695309.875
157520,497450.0625
153201,522896.125
51319,405530.6875
167197,521028.375
56328,828975.0625
7586,298317.71875
4962,501816.8125
17286,240399.734375
17996,311135.75
136652,536287.5625
107533,361478.5
35676,299639.96875
63528,432503.75
88024,360843.375
92245,431149.28125
121431,515688.78125
117675,391393.53125
134315,600949.9375
80382,393519.1875
5676,350394.9375
85834,415589.53125
7544,289272.9375
76545,402979.21875
182269,790622.4375
115301,367663.34375
184499,787083.6875
89274,748984.9375
96978,462912.0625
22476,293208.0625
43684,348461.71875
103852,549297.9375
6660,265273.9375
149136,600986.9375
55623,322406.0
154963,383260.65625
118607,410588.625
66046,390561.4375
50815,401669.09375
88378,454150.1875
47559,358674.34375
96116,402489.0
31651,253685.265625
141186,640791.0625
142321,711218.0
47123,274937.5625
176333,598557.75
3011,331949.53125
68006,646109.625
183387,437909.40625
36465,352632.75
39670,289522.5625
173044,458412.46875
7197,307741.09375
35841,346474.3125
185880,743971.625
64929,698792.75
99553,456149.0
59246,306457.03125
122401,359616.46875
5750,321696.84375
54602,326880.84375
57503,235480.84375
139988,440421.21875
61441,890635.125
3816,350055.28125
157223,461959.375
45836,329874.21875
155755,398324.84375
1314,242012.234375
172283,610590.0625
183939,687856.1875
102449,455739.5
130038,399312.0625
69337,781559.6875
59437,282447.84375
100231,456718.125
184320,582066.1875
121624,436813.28125
175778,466019.71875
49838,281493.90625
112596,440283.65625
92825,750865.25
3175,502802.59375
20599,291019.8125
90059,461676.0
8718,247259.0625
56904,831827.25
140415,400365.3125
45486,393687.1875
72264,380685.6875
102129,436364.90625
5083,397756.6875
23403,410517.4375
57581,701270.875
165475,516020.71875
88985,456699.75
30967,452794.25
19270,390752.46875
39924,291301.59375
52520,564983.6875
151658,359363.46875
145774,563299.5625
52004,343405.71875
109232,406840.21875
32071,294105.40625
421,261925.46875
150070,424205.09375
157555,429507.375
141514,352613.1875
137558,537071.8125
155571,422950.46875
162016,547381.625
47743,344880.96875
42863,332418.46875
60316,361847.875
119376,503912.9375
96534,453252.625
97787,452023.0
46854,333633.84375
131197,363042.34375
45750,404887.90625
75580,636859.9375
122938,441790.75
24952,278180.1875
8713,238485.421875
29044,321209.03125
33794,409015.40625
155354,567180.0
174630,604942.4375
357,246050.859375
52446,394478.875
173530,468945.625
9167,327526.8125
2712,226638.90625
34228,397754.0625
14795,277978.9375
101108,496966.75
182805,563174.4375
101314,516053.0
71207,363444.96875
24463,353975.4375
161441,456657.8125
62066,317950.375
140608,423487.125
9901,291043.84375
167009,463447.46875
70131,364261.8125
111696,550646.125
69883,772385.625
68434,449267.4375
10786,258030.296875
104011,494916.90625
108425,368205.03125
120804,391720.3125
26582,371196.8125
20975,469662.15625
134633,478249.9375
97941,424311.15625
107642,372389.3125
161902,469203.0
100312,833021.0625
95448,403526.34375
21815,344514.375
149382,676173.25
74108,739077.1875
123994,655659.1875
146443,517112.21875
108700,358358.375
22001,446114.1875
74783,348967.875
119865,371967.90625
141913,408567.46875
74995,429677.15625
135235,303187.3125
48589,343602.4375
914,216869.15625
119943,375598.40625
99440,335408.375
144341,645508.6875
97930,508225.4375
90951,383196.5625
131041,342592.625
84731,454948.71875
135546,840880.125
127448,449020.625
61300,310070.0625
63131,366877.625
25238,368570.9375
180340,598394.875
99506,321963.46875
183854,668307.9375
94910,413157.46875
44500,323727.1875
63085,353310.3125
164640,824044.75
16313,350458.6875
132985,439666.21875
101842,326892.5
5938,482486.3125
44937,349427.71875
170855,669660.5
40121,270085.6875
74424,398034.96875
156663,657330.625
181734,774290.125
109020,587787.5625
54192,345121.3125
121171,574984.375
118207,746188.5
103252,428443.96875
46896,309779.46875
175241,717494.125
9111,505114.53125
172947,434898.9375
60940,397884.75
77395,367159.625
83691,486924.3125
11241,345394.375
58884,310343.3125
33511,333084.21875
35455,287439.0625
134929,440816.5625
127658,459500.34375
74414,459121.03125
23654,333060.875
41430,278222.84375
96127,490450.5
66839,367941.09375
68946,430839.75
167240,784633.5625
75029,455597.9375
164287,423453.3125
7830,299944.65625
33316,328333.84375
59853,426241.3125
77185,368752.875
131362,336646.96875
60057,402954.40625
62703,514103.125
7301,276507.0
62430,407444.21875
90275,493280.375
41898,786052.4375
147521,354403.4375
16961,368955.5
51376,326791.1875
115157,403764.1875
120634,621484.3125
125261,424116.21875
95547,429819.96875
3515,341882.0625
76413,307789.90625
170768,603321.875
127634,511340.3125
66815,697589.5625
5490,354014.28125
142611,395052.5625
65774,950095.4375
92958,511968.71875
84749,277320.90625
116909,540043.8125
85064,311483.53125
94989,538057.0
185937,740300.5512218256
67686,478880.28125
132595,485421.125
45139,393602.8125
29101,379248.25
20069,364338.28125
22550,255996.984375
174839,591599.8125
114955,540250.9375
146788,411370.09375
83092,561505.5625
135246,372074.375
61802,866894.5
137382,407257.46875
145401,466275.0
58300,328504.34375
140496,343005.3125
149481,443807.59375
136826,510841.28125
69083,471286.59375
149913,398724.375
105985,451122.78125
112379,425614.90625
24595,251269.734375
170528,463573.1875
137587,727629.6875
50622,411146.03125
20491,304237.09375
20537,229740.234375
18157,364663.65625
157941,786551.5625
92700,636380.1875
123974,514679.0625
173075,399858.90625
141277,427040.0625
112473,403297.8125
75725,611493.6875
148084,652145.3125
163134,643759.0
169551,461871.78125
97936,452760.46875
5409,400940.375
181576,498997.03125
176565,725864.4375
69920,625139.3125
155355,489447.75
169526,461757.28125
175592,1081863.625
11800,298930.3125
76885,400531.625
150140,564386.0
15952,359852.28125
163132,473586.4375
182445,578730.375
1689,260878.375
43974,356723.5
15651,277405.46875
51632,424952.8125
44152,294527.0
79260,454253.0625
126131,469274.21875
146446,493808.15625
35453,281347.0625
24575,432712.0625
153177,494427.625
11722,307893.5
13333,333973.84375
155121,691402.25
101310,512567.0625
53959,461651.375
23876,262886.875
126643,425193.34375
86844,578127.6875
53505,356742.71875
180050,675288.25
1112,364075.59375
181162,580824.5625
57024,413799.28125
87181,398627.625
1248,291643.5
59383,487333.09375
162369,434900.0
133350,833036.8125
99669,572899.5
34764,538615.0625
62298,422953.15625
35998,406378.71875
1607,302357.3125
32970,389896.625
26641,406446.875
175224,727124.4375
110327,353236.625
156595,519640.09375
163067,502618.875
60715,394822.6875
150551,397770.875
58057,515364.4375
175585,989924.25
15757,285877.125
20005,353242.125
60657,383297.71875
81819,466745.3125
174859,615508.4375
107651,512789.875
145839,531393.0625
109597,358634.6875
64677,328464.625
170987,360855.4375
132448,608277.4375
615,288236.625
328,340981.4375
170503,435538.34375
54169,421444.03125
101792,429902.6875
53716,265249.71875
118305,408478.78125
159348,474375.3125
47524,308290.4375
120095,441200.4375
89161,486977.375
122216,380400.40625
22639,222941.8125
105567,859192.875
36501,267629.21875
90278,493280.375
176235,533201.0625
133638,475725.6875
49178,409525.40625
25528,317016.34375
47155,413463.625
69881,650192.5
78321,502558.75
55247,261986.046875
86287,718811.4375
105381,473597.0625
81889,360574.375
114435,314507.9375
60550,315683.28125
85101,389274.25
87805,545083.75
21257,341751.375
57009,353003.96875
57447,336909.6875
96458,453911.4375
133136,436701.25
5000,247644.234375
42652,443226.6875
23784,385631.78125
11571,337619.1875
162263,528587.0625
185322,569362.4375
95243,395637.09375
98025,463217.375
121413,521033.0625
16255,326084.25
169864,610631.6875
65094,298626.1875
106745,365065.3125
35269,385610.3125
182962,639565.9375
67245,304158.0625
146159,494643.90625
67199,352486.375
153321,572850.375
171081,793346.5625
64169,503798.0
59992,310557.3125
87375,520889.125
45489,383098.78125
133891,423022.59375
28201,316891.28125
181799,577271.6875
128771,714940.25
100544,423487.5625
117827,567802.9375
125112,575115.3125
41283,309036.1875
143488,464798.28125
132026,452108.3125
154774,569880.5625
181316,723828.75
26452,254979.703125
69192,582168.1875
48876,278409.0
23995,282987.625
114699,330681.84375
14429,435673.09375
29310,388653.90625
155233,374102.90625
140675,403421.71875
149085,400207.59375
32887,314794.5
124252,441595.875
101533,383494.8125
133377,434830.0625
166041,492492.625
40559,368297.28125
37378,527198.5
33652,382595.15625
114468,321436.5
74715,400358.71875
64519,708173.4375
152802,511307.96875
53278,358052.125
34834,320577.1875
124152,541509.8125
136017,467256.78125
154630,389247.0
179253,654269.625
146936,481632.4375
97021,347426.34375
1925,288677.28125
177820,575694.1875
83330,460362.0
145449,380502.28125
179983,682641.0625
167017,458059.46875
143174,445883.25
42152,289603.34375
118433,381822.78125
1085,269231.375
108,236942.46875
21504,436794.90625
29908,301260.5625
70316,525539.5625
147948,627273.5
98363,372420.1875
162615,569279.6875
13447,364882.28125
181211,973660.9375
158809,517571.125
155623,464289.90625
98150,342539.46875
71979,551542.0625
41846,460354.59375
110154,401211.75
18305,395425.25
94821,367826.59375
48673,441694.8125
43984,323852.75
22290,234093.859375
92650,438644.0625
29386,398862.0
1810,348592.96875
156154,411521.9375
93822,675849.5625
127679,448755.34375
51871,325557.34375
8150,341608.65625
124650,448497.40625
41453,348237.34375
134106,419861.59375
85212,761670.625
110858,475193.28125
129207,510407.90625
56369,904204.125
122046,311270.5
80517,360060.09375
168013,561646.375
26047,395156.875
100969,359043.84375
